id x y status inf_cout
15856 557 207 SUSCEPTIBLE 0
15857 556 767 SUSCEPTIBLE 0
15858 26 798 INFECTED 1
15859 608 478 INFECTED 1
15860 979 672 SUSCEPTIBLE 0
15861 201 98 SUSCEPTIBLE 0
15862 853 869 SUSCEPTIBLE 0
15863 315 4 INFECTED 1
15864 806 543 SUSCEPTIBLE 0
15865 366 715 SUSCEPTIBLE 0
15866 585 910 SUSCEPTIBLE 0
15867 185 175 INFECTED 1
15868 668 561 INFECTED 1
15869 653 873 INFECTED 1
15870 399 597 INFECTED 1
15871 513 616 SUSCEPTIBLE 0
15872 632 189 SUSCEPTIBLE 0
15873 590 494 INFECTED 1
15874 779 788 SUSCEPTIBLE 0
15875 570 184 INFECTED 1
15876 50 592 SUSCEPTIBLE 0
15877 897 674 SUSCEPTIBLE 0
15878 426 942 INFECTED 1
15879 968 623 SUSCEPTIBLE 0
15880 812 540 SUSCEPTIBLE 0
15881 693 316 SUSCEPTIBLE 0
15882 823 367 INFECTED 1
15883 451 733 SUSCEPTIBLE 0
15884 133 864 SUSCEPTIBLE 0
15885 669 409 SUSCEPTIBLE 0
15886 615 204 SUSCEPTIBLE 0
15887 46 92 SUSCEPTIBLE 0
15888 808 67 SUSCEPTIBLE 0
15889 67 882 INFECTED 1
15890 324 128 INFECTED 1
15891 202 472 SUSCEPTIBLE 0
15892 994 475 SUSCEPTIBLE 0
15893 350 688 SUSCEPTIBLE 0
15894 984 32 SUSCEPTIBLE 0
15895 192 243 SUSCEPTIBLE 0
15896 310 329 SUSCEPTIBLE 0
15897 736 634 SUSCEPTIBLE 0
15898 966 31 SUSCEPTIBLE 0
15899 235 417 SUSCEPTIBLE 0
15900 611 292 INFECTED 1
15901 551 239 INFECTED 1
15902 989 147 INFECTED 1
15903 595 987 SUSCEPTIBLE 0
15904 495 427 INFECTED 1
15905 634 815 SUSCEPTIBLE 0
15906 846 630 SUSCEPTIBLE 0
15907 25 688 SUSCEPTIBLE 0
15908 202 351 SUSCEPTIBLE 0
15909 667 43 SUSCEPTIBLE 0
15910 644 446 INFECTED 1
15911 186 819 SUSCEPTIBLE 0
15912 473 375 SUSCEPTIBLE 0
15913 642 73 INFECTED 1
15914 680 930 SUSCEPTIBLE 0
15915 459 910 SUSCEPTIBLE 0
15916 527 986 SUSCEPTIBLE 0
15917 757 484 SUSCEPTIBLE 0
15918 536 273 SUSCEPTIBLE 0
15919 965 501 INFECTED 1
15920 859 109 SUSCEPTIBLE 0
15921 938 485 SUSCEPTIBLE 0
15922 961 637 SUSCEPTIBLE 0
15923 923 261 SUSCEPTIBLE 0
15924 393 378 INFECTED 1
15925 680 317 INFECTED 1
15926 590 319 SUSCEPTIBLE 0
15927 473 517 SUSCEPTIBLE 0
15928 509 592 INFECTED 1
15929 49 439 SUSCEPTIBLE 0
15930 692 862 SUSCEPTIBLE 0
15931 842 667 SUSCEPTIBLE 0
15932 382 246 SUSCEPTIBLE 0
15933 563 50 INFECTED 1
15934 74 758 INFECTED 1
15935 930 503 INFECTED 1
15936 822 313 SUSCEPTIBLE 0
15937 149 0 SUSCEPTIBLE 0
15938 881 184 INFECTED 1
15939 352 623 SUSCEPTIBLE 0
15940 943 977 INFECTED 1
15941 137 592 INFECTED 1
15942 472 203 SUSCEPTIBLE 0
15943 192 122 INFECTED 1
15944 0 17 SUSCEPTIBLE 0
15945 627 488 SUSCEPTIBLE 0
15946 828 842 INFECTED 1
15947 476 218 INFECTED 1
15948 950 195 SUSCEPTIBLE 0
15949 129 627 INFECTED 1
15950 939 54 SUSCEPTIBLE 0
15951 348 58 INFECTED 1
15952 582 737 SUSCEPTIBLE 0
15953 816 710 SUSCEPTIBLE 0
15954 435 393 SUSCEPTIBLE 0
15955 612 568 SUSCEPTIBLE 0
15956 796 514 SUSCEPTIBLE 0
15957 138 199 SUSCEPTIBLE 0
15958 342 850 SUSCEPTIBLE 0
15959 691 942 INFECTED 1
15960 853 976 SUSCEPTIBLE 0
15961 688 655 SUSCEPTIBLE 0
15962 135 617 SUSCEPTIBLE 0
15963 315 638 INFECTED 1
15964 960 443 SUSCEPTIBLE 0
15965 809 318 SUSCEPTIBLE 0
15966 192 980 INFECTED 1
15967 900 40 SUSCEPTIBLE 0
15968 18 128 SUSCEPTIBLE 0
15969 588 533 INFECTED 1
15970 267 880 SUSCEPTIBLE 0
15971 673 253 INFECTED 1
15972 593 356 SUSCEPTIBLE 0
15973 689 787 SUSCEPTIBLE 0
15974 487 646 SUSCEPTIBLE 0
15975 973 436 INFECTED 1
15976 336 814 SUSCEPTIBLE 0
15977 343 834 SUSCEPTIBLE 0
15978 464 596 SUSCEPTIBLE 0
15979 379 252 INFECTED 1
15980 456 384 SUSCEPTIBLE 0
15981 368 120 SUSCEPTIBLE 0
15982 395 973 INFECTED 1
15983 341 397 SUSCEPTIBLE 0
15984 330 805 INFECTED 1
15985 390 830 INFECTED 1
15986 485 592 SUSCEPTIBLE 0
15987 598 924 INFECTED 1
15988 29 825 SUSCEPTIBLE 0
15989 845 263 SUSCEPTIBLE 0
15990 864 78 SUSCEPTIBLE 0
15991 234 46 SUSCEPTIBLE 0
15992 37 453 SUSCEPTIBLE 0
15993 906 150 SUSCEPTIBLE 0
15994 503 967 SUSCEPTIBLE 0
15995 369 457 SUSCEPTIBLE 0
15996 229 9 SUSCEPTIBLE 0
15997 543 735 SUSCEPTIBLE 0
15998 78 846 INFECTED 1
15999 611 498 SUSCEPTIBLE 0
16000 305 370 INFECTED 1
16001 239 63 SUSCEPTIBLE 0
16002 301 127 INFECTED 1
16003 393 664 SUSCEPTIBLE 0
16004 41 887 SUSCEPTIBLE 0
16005 713 221 SUSCEPTIBLE 0
16006 786 178 SUSCEPTIBLE 0
16007 949 802 SUSCEPTIBLE 0
16008 831 165 SUSCEPTIBLE 0
16009 937 662 SUSCEPTIBLE 0
16010 77 804 INFECTED 1
16011 55 879 SUSCEPTIBLE 0
16012 375 15 INFECTED 1
16013 472 536 SUSCEPTIBLE 0
16014 289 267 SUSCEPTIBLE 0
16015 940 637 INFECTED 1
16016 33 172 SUSCEPTIBLE 0
16017 545 241 INFECTED 1
16018 170 368 SUSCEPTIBLE 0
16019 734 935 INFECTED 1
16020 959 220 SUSCEPTIBLE 0
16021 756 703 SUSCEPTIBLE 0
16022 313 897 SUSCEPTIBLE 0
16023 765 303 INFECTED 1
16024 616 696 INFECTED 1
16025 62 782 SUSCEPTIBLE 0
16026 225 190 INFECTED 1
16027 726 619 INFECTED 1
16028 926 817 SUSCEPTIBLE 0
16029 733 49 SUSCEPTIBLE 0
16030 666 258 INFECTED 1
16031 286 638 SUSCEPTIBLE 0
16032 335 47 SUSCEPTIBLE 0
16033 500 214 SUSCEPTIBLE 0
16034 860 715 INFECTED 1
16035 156 460 INFECTED 1
16036 449 609 SUSCEPTIBLE 0
16037 171 532 SUSCEPTIBLE 0
16038 204 717 INFECTED 1
16039 17 222 SUSCEPTIBLE 0
16040 11 290 SUSCEPTIBLE 0
16041 197 753 INFECTED 1
16042 571 12 INFECTED 1
16043 342 67 INFECTED 1
16044 511 628 SUSCEPTIBLE 0
16045 502 693 SUSCEPTIBLE 0
16046 131 279 SUSCEPTIBLE 0
16047 125 230 SUSCEPTIBLE 0
16048 637 352 SUSCEPTIBLE 0
16049 986 297 SUSCEPTIBLE 0
16050 725 553 INFECTED 1
16051 265 235 SUSCEPTIBLE 0
16052 231 179 INFECTED 1
16053 512 652 SUSCEPTIBLE 0
16054 315 465 SUSCEPTIBLE 0
16055 738 985 SUSCEPTIBLE 0
16056 7 980 INFECTED 1
16057 763 500 SUSCEPTIBLE 0
16058 97 485 INFECTED 1
16059 720 749 INFECTED 1
16060 776 356 INFECTED 1
16061 728 861 INFECTED 1
16062 59 314 SUSCEPTIBLE 0
16063 129 937 SUSCEPTIBLE 0
16064 123 470 SUSCEPTIBLE 0
16065 435 91 INFECTED 1
16066 348 528 SUSCEPTIBLE 0
16067 238 342 SUSCEPTIBLE 0
16068 418 304 INFECTED 1
16069 213 322 SUSCEPTIBLE 0
16070 129 271 INFECTED 1
16071 209 928 SUSCEPTIBLE 0
16072 30 385 SUSCEPTIBLE 0
16073 397 470 SUSCEPTIBLE 0
16074 348 607 SUSCEPTIBLE 0
16075 458 469 SUSCEPTIBLE 0
16076 982 150 INFECTED 1
16077 200 824 SUSCEPTIBLE 0
16078 811 934 INFECTED 1
16079 260 137 SUSCEPTIBLE 0
16080 956 447 SUSCEPTIBLE 0
16081 888 669 SUSCEPTIBLE 0
16082 277 778 SUSCEPTIBLE 0
16083 848 924 SUSCEPTIBLE 0
16084 346 381 SUSCEPTIBLE 0
16085 65 277 INFECTED 1
16086 830 326 SUSCEPTIBLE 0
16087 975 214 SUSCEPTIBLE 0
16088 485 728 INFECTED 1
16089 117 339 INFECTED 1
16090 402 23 SUSCEPTIBLE 0
16091 324 476 INFECTED 1
16092 858 383 SUSCEPTIBLE 0
16093 782 213 SUSCEPTIBLE 0
16094 14 281 SUSCEPTIBLE 0
16095 902 183 SUSCEPTIBLE 0
16096 11 636 SUSCEPTIBLE 0
16097 534 26 INFECTED 1
16098 800 21 SUSCEPTIBLE 0
16099 839 545 SUSCEPTIBLE 0
16100 166 77 SUSCEPTIBLE 0
16101 291 172 INFECTED 1
16102 943 494 INFECTED 1
16103 235 775 SUSCEPTIBLE 0
16104 427 502 INFECTED 1
16105 564 528 INFECTED 1
16106 175 710 SUSCEPTIBLE 0
16107 974 507 SUSCEPTIBLE 0
16108 376 856 SUSCEPTIBLE 0
16109 367 891 SUSCEPTIBLE 0
16110 474 955 SUSCEPTIBLE 0
16111 562 570 SUSCEPTIBLE 0
16112 791 704 SUSCEPTIBLE 0
16113 30 268 INFECTED 1
16114 671 139 INFECTED 1
16115 108 78 SUSCEPTIBLE 0
16116 826 296 INFECTED 1
16117 732 314 SUSCEPTIBLE 0
16118 560 232 INFECTED 1
16119 794 934 INFECTED 1
16120 718 898 SUSCEPTIBLE 0
16121 514 902 SUSCEPTIBLE 0
16122 201 199 INFECTED 1
16123 277 840 SUSCEPTIBLE 0
16124 623 174 SUSCEPTIBLE 0
16125 489 111 SUSCEPTIBLE 0
16126 192 561 INFECTED 1
16127 496 948 INFECTED 1
16128 974 523 SUSCEPTIBLE 0
16129 176 477 INFECTED 1
16130 677 487 INFECTED 1
16131 603 577 SUSCEPTIBLE 0
16132 464 710 SUSCEPTIBLE 0
16133 376 142 INFECTED 1
16134 703 28 SUSCEPTIBLE 0
16135 102 312 INFECTED 1
16136 129 565 INFECTED 1
16137 581 491 SUSCEPTIBLE 0
16138 433 21 SUSCEPTIBLE 0
16139 403 719 SUSCEPTIBLE 0
16140 65 213 SUSCEPTIBLE 0
16141 36 535 INFECTED 1
16142 561 283 SUSCEPTIBLE 0
16143 362 426 SUSCEPTIBLE 0
16144 991 71 SUSCEPTIBLE 0
16145 659 257 SUSCEPTIBLE 0
16146 316 27 SUSCEPTIBLE 0
16147 173 59 SUSCEPTIBLE 0
16148 108 627 INFECTED 1
16149 336 437 SUSCEPTIBLE 0
16150 81 867 INFECTED 1
16151 616 288 SUSCEPTIBLE 0
16152 364 925 SUSCEPTIBLE 0
16153 183 317 INFECTED 1
16154 730 562 SUSCEPTIBLE 0
16155 41 190 SUSCEPTIBLE 0
16156 798 987 INFECTED 1
16157 470 241 INFECTED 1
16158 939 791 INFECTED 1
16159 262 674 SUSCEPTIBLE 0
16160 183 495 SUSCEPTIBLE 0
16161 719 791 SUSCEPTIBLE 0
16162 542 444 SUSCEPTIBLE 0
16163 298 740 INFECTED 1
16164 989 492 INFECTED 1
16165 19 302 INFECTED 1
16166 276 60 SUSCEPTIBLE 0
16167 461 881 SUSCEPTIBLE 0
16168 405 876 INFECTED 1
16169 568 396 SUSCEPTIBLE 0
16170 559 715 SUSCEPTIBLE 0
16171 290 334 INFECTED 1
16172 149 960 SUSCEPTIBLE 0
16173 201 717 SUSCEPTIBLE 0
16174 5 850 SUSCEPTIBLE 0
16175 214 682 INFECTED 1
16176 42 279 SUSCEPTIBLE 0
16177 395 311 SUSCEPTIBLE 0
16178 188 559 INFECTED 1
16179 778 955 SUSCEPTIBLE 0
16180 175 975 SUSCEPTIBLE 0
16181 318 548 INFECTED 1
16182 979 112 INFECTED 1
16183 57 944 INFECTED 1
16184 939 90 SUSCEPTIBLE 0
16185 986 769 INFECTED 1
16186 571 601 INFECTED 1
16187 651 246 SUSCEPTIBLE 0
16188 906 977 SUSCEPTIBLE 0
16189 526 994 INFECTED 1
16190 954 433 SUSCEPTIBLE 0
16191 921 540 SUSCEPTIBLE 0
16192 631 390 SUSCEPTIBLE 0
16193 682 219 SUSCEPTIBLE 0
16194 32 804 INFECTED 1
16195 3 212 SUSCEPTIBLE 0
16196 908 882 INFECTED 1
16197 926 776 INFECTED 1
16198 124 66 SUSCEPTIBLE 0
16199 319 536 INFECTED 1
16200 87 228 SUSCEPTIBLE 0
16201 39 701 INFECTED 1
16202 225 382 SUSCEPTIBLE 0
16203 553 893 SUSCEPTIBLE 0
16204 792 65 INFECTED 1
16205 268 471 SUSCEPTIBLE 0
16206 914 303 SUSCEPTIBLE 0
16207 754 135 SUSCEPTIBLE 0
16208 408 638 INFECTED 1
16209 391 950 SUSCEPTIBLE 0
16210 845 177 SUSCEPTIBLE 0
16211 143 36 SUSCEPTIBLE 0
16212 527 638 INFECTED 1
16213 977 527 SUSCEPTIBLE 0
16214 46 715 SUSCEPTIBLE 0
16215 1 348 SUSCEPTIBLE 0
16216 319 186 SUSCEPTIBLE 0
16217 201 513 INFECTED 1
16218 690 775 INFECTED 1
16219 412 725 INFECTED 1
16220 465 802 SUSCEPTIBLE 0
16221 830 361 SUSCEPTIBLE 0
16222 723 377 SUSCEPTIBLE 0
16223 725 980 SUSCEPTIBLE 0
16224 277 936 SUSCEPTIBLE 0
16225 196 881 SUSCEPTIBLE 0
16226 425 765 SUSCEPTIBLE 0
16227 232 443 SUSCEPTIBLE 0
16228 676 143 SUSCEPTIBLE 0
16229 504 448 SUSCEPTIBLE 0
16230 515 812 SUSCEPTIBLE 0
16231 594 976 SUSCEPTIBLE 0
16232 24 453 SUSCEPTIBLE 0
16233 623 788 SUSCEPTIBLE 0
16234 726 707 SUSCEPTIBLE 0
16235 914 745 SUSCEPTIBLE 0
16236 14 942 SUSCEPTIBLE 0
16237 616 580 SUSCEPTIBLE 0
16238 846 407 SUSCEPTIBLE 0
16239 834 244 SUSCEPTIBLE 0
16240 596 447 SUSCEPTIBLE 0
16241 416 540 SUSCEPTIBLE 0
16242 464 753 SUSCEPTIBLE 0
16243 881 838 INFECTED 1
16244 366 447 SUSCEPTIBLE 0
16245 410 693 INFECTED 1
16246 753 386 INFECTED 1
16247 745 191 SUSCEPTIBLE 0
16248 818 258 SUSCEPTIBLE 0
16249 935 609 SUSCEPTIBLE 0
16250 459 278 INFECTED 1
16251 117 169 SUSCEPTIBLE 0
16252 944 55 SUSCEPTIBLE 0
16253 561 612 SUSCEPTIBLE 0
16254 23 607 SUSCEPTIBLE 0
16255 798 407 INFECTED 1
16256 673 463 INFECTED 1
16257 185 677 INFECTED 1
16258 368 16 INFECTED 1
16259 375 899 SUSCEPTIBLE 0
16260 263 124 SUSCEPTIBLE 0
16261 711 108 SUSCEPTIBLE 0
16262 877 621 SUSCEPTIBLE 0
16263 850 485 SUSCEPTIBLE 0
16264 449 498 INFECTED 1
16265 642 814 INFECTED 1
16266 778 993 SUSCEPTIBLE 0
16267 612 638 SUSCEPTIBLE 0
16268 423 55 INFECTED 1
16269 371 857 INFECTED 1
16270 156 423 INFECTED 1
16271 297 746 SUSCEPTIBLE 0
16272 697 779 INFECTED 1
16273 381 784 SUSCEPTIBLE 0
16274 174 647 SUSCEPTIBLE 0
16275 121 239 SUSCEPTIBLE 0
16276 54 358 SUSCEPTIBLE 0
16277 934 6 SUSCEPTIBLE 0
16278 549 885 INFECTED 1
16279 5 35 SUSCEPTIBLE 0
16280 13 618 SUSCEPTIBLE 0
16281 840 879 INFECTED 1
16282 841 406 SUSCEPTIBLE 0
16283 31 804 SUSCEPTIBLE 0
16284 50 299 SUSCEPTIBLE 0
16285 111 276 SUSCEPTIBLE 0
16286 881 541 SUSCEPTIBLE 0
16287 92 871 SUSCEPTIBLE 0
16288 659 98 SUSCEPTIBLE 0
16289 291 725 SUSCEPTIBLE 0
16290 662 53 INFECTED 1
16291 178 312 INFECTED 1
16292 679 834 SUSCEPTIBLE 0
16293 673 490 SUSCEPTIBLE 0
16294 915 669 SUSCEPTIBLE 0
16295 780 200 INFECTED 1
16296 288 541 INFECTED 1
16297 269 850 SUSCEPTIBLE 0
16298 417 182 SUSCEPTIBLE 0
16299 30 802 INFECTED 1
16300 200 846 SUSCEPTIBLE 0
16301 904 634 INFECTED 1
16302 519 779 SUSCEPTIBLE 0
16303 369 704 SUSCEPTIBLE 0
16304 980 769 SUSCEPTIBLE 0
16305 774 520 SUSCEPTIBLE 0
16306 758 86 SUSCEPTIBLE 0
16307 183 944 SUSCEPTIBLE 0
16308 734 874 INFECTED 1
16309 532 550 INFECTED 1
16310 462 739 INFECTED 1
16311 163 49 INFECTED 1
16312 732 397 SUSCEPTIBLE 0
16313 657 534 SUSCEPTIBLE 0
16314 213 162 INFECTED 1
16315 826 623 INFECTED 1
16316 513 594 SUSCEPTIBLE 0
16317 145 312 SUSCEPTIBLE 0
16318 204 884 SUSCEPTIBLE 0
16319 117 560 SUSCEPTIBLE 0
16320 93 317 SUSCEPTIBLE 0
16321 61 646 INFECTED 1
16322 809 880 SUSCEPTIBLE 0
16323 568 52 SUSCEPTIBLE 0
16324 646 988 SUSCEPTIBLE 0
16325 443 320 SUSCEPTIBLE 0
16326 867 920 SUSCEPTIBLE 0
16327 475 376 INFECTED 1
16328 510 180 SUSCEPTIBLE 0
16329 445 617 INFECTED 1
16330 916 131 SUSCEPTIBLE 0
16331 429 964 INFECTED 1
16332 802 143 INFECTED 1
16333 511 245 INFECTED 1
16334 44 356 SUSCEPTIBLE 0
16335 550 514 SUSCEPTIBLE 0
16336 275 893 SUSCEPTIBLE 0
16337 390 416 INFECTED 1
16338 809 782 SUSCEPTIBLE 0
16339 437 732 SUSCEPTIBLE 0
16340 923 961 INFECTED 1
16341 796 252 SUSCEPTIBLE 0
16342 27 888 SUSCEPTIBLE 0
16343 986 742 SUSCEPTIBLE 0
16344 636 210 SUSCEPTIBLE 0
16345 916 985 SUSCEPTIBLE 0
16346 634 764 SUSCEPTIBLE 0
16347 497 145 INFECTED 1
16348 407 19 INFECTED 1
16349 481 885 SUSCEPTIBLE 0
16350 673 614 INFECTED 1
16351 423 651 SUSCEPTIBLE 0
16352 870 344 INFECTED 1
16353 172 207 SUSCEPTIBLE 0
16354 845 434 SUSCEPTIBLE 0
16355 384 304 SUSCEPTIBLE 0
16356 680 780 SUSCEPTIBLE 0
16357 230 253 INFECTED 1
16358 23 741 INFECTED 1
16359 975 752 SUSCEPTIBLE 0
16360 970 254 SUSCEPTIBLE 0
16361 837 110 SUSCEPTIBLE 0
16362 227 929 INFECTED 1
16363 344 268 SUSCEPTIBLE 0
16364 106 713 SUSCEPTIBLE 0
16365 167 847 SUSCEPTIBLE 0
16366 589 959 SUSCEPTIBLE 0
16367 402 96 SUSCEPTIBLE 0
16368 779 613 SUSCEPTIBLE 0
16369 547 880 SUSCEPTIBLE 0
16370 919 47 SUSCEPTIBLE 0
16371 573 932 INFECTED 1
16372 365 986 INFECTED 1
16373 329 460 SUSCEPTIBLE 0
16374 876 314 SUSCEPTIBLE 0
16375 407 906 INFECTED 1
16376 586 433 INFECTED 1
16377 314 202 INFECTED 1
16378 67 22 INFECTED 1
16379 248 588 INFECTED 1
16380 795 136 SUSCEPTIBLE 0
16381 568 645 INFECTED 1
16382 679 139 INFECTED 1
16383 344 846 SUSCEPTIBLE 0
16384 556 845 INFECTED 1
16385 597 990 SUSCEPTIBLE 0
16386 731 168 SUSCEPTIBLE 0
16387 630 148 SUSCEPTIBLE 0
16388 563 534 SUSCEPTIBLE 0
16389 180 311 INFECTED 1
16390 806 771 SUSCEPTIBLE 0
16391 810 447 SUSCEPTIBLE 0
16392 80 510 SUSCEPTIBLE 0
16393 588 781 INFECTED 1
16394 159 888 SUSCEPTIBLE 0
16395 255 801 SUSCEPTIBLE 0
16396 55 223 SUSCEPTIBLE 0
16397 413 726 SUSCEPTIBLE 0
16398 133 230 INFECTED 1
16399 603 559 SUSCEPTIBLE 0
16400 486 650 SUSCEPTIBLE 0
16401 936 134 SUSCEPTIBLE 0
16402 23 821 INFECTED 1
16403 973 823 INFECTED 1
16404 844 244 SUSCEPTIBLE 0
16405 661 516 SUSCEPTIBLE 0
16406 738 488 SUSCEPTIBLE 0
16407 132 0 SUSCEPTIBLE 0
16408 707 85 SUSCEPTIBLE 0
16409 969 564 SUSCEPTIBLE 0
16410 581 247 SUSCEPTIBLE 0
16411 946 344 SUSCEPTIBLE 0
16412 192 287 SUSCEPTIBLE 0
16413 522 162 INFECTED 1
16414 688 672 INFECTED 1
16415 962 671 SUSCEPTIBLE 0
16416 753 26 SUSCEPTIBLE 0
16417 155 649 INFECTED 1
16418 652 321 SUSCEPTIBLE 0
16419 835 905 SUSCEPTIBLE 0
16420 602 627 SUSCEPTIBLE 0
16421 418 726 SUSCEPTIBLE 0
16422 166 587 SUSCEPTIBLE 0
16423 977 687 SUSCEPTIBLE 0
16424 220 919 SUSCEPTIBLE 0
16425 561 915 SUSCEPTIBLE 0
16426 926 562 SUSCEPTIBLE 0
16427 877 826 SUSCEPTIBLE 0
16428 88 165 INFECTED 1
16429 608 699 INFECTED 1
16430 17 523 INFECTED 1
16431 369 567 INFECTED 1
16432 475 958 SUSCEPTIBLE 0
16433 179 583 SUSCEPTIBLE 0
16434 378 644 SUSCEPTIBLE 0
16435 714 750 SUSCEPTIBLE 0
16436 134 297 SUSCEPTIBLE 0
16437 826 637 INFECTED 1
16438 403 864 INFECTED 1
16439 151 754 SUSCEPTIBLE 0
16440 308 570 INFECTED 1
16441 461 73 SUSCEPTIBLE 0
16442 39 321 SUSCEPTIBLE 0
16443 303 426 SUSCEPTIBLE 0
16444 852 320 INFECTED 1
16445 905 948 SUSCEPTIBLE 0
16446 536 825 SUSCEPTIBLE 0
16447 278 922 SUSCEPTIBLE 0
16448 493 420 SUSCEPTIBLE 0
16449 491 452 SUSCEPTIBLE 0
16450 194 870 INFECTED 1
16451 626 753 SUSCEPTIBLE 0
16452 23 459 SUSCEPTIBLE 0
16453 258 957 INFECTED 1
16454 962 241 INFECTED 1
16455 742 921 SUSCEPTIBLE 0
16456 504 771 SUSCEPTIBLE 0
16457 825 614 SUSCEPTIBLE 0
16458 302 745 SUSCEPTIBLE 0
16459 198 934 INFECTED 1
16460 537 375 INFECTED 1
16461 606 895 INFECTED 1
16462 561 38 SUSCEPTIBLE 0
16463 986 153 INFECTED 1
16464 307 884 SUSCEPTIBLE 0
16465 453 412 SUSCEPTIBLE 0
16466 357 625 SUSCEPTIBLE 0
16467 271 982 INFECTED 1
16468 350 485 SUSCEPTIBLE 0
16469 528 915 INFECTED 1
16470 576 961 SUSCEPTIBLE 0
16471 200 752 SUSCEPTIBLE 0
16472 509 493 SUSCEPTIBLE 0
16473 951 619 SUSCEPTIBLE 0
16474 181 371 INFECTED 1
16475 932 580 SUSCEPTIBLE 0
16476 99 553 SUSCEPTIBLE 0
16477 370 923 SUSCEPTIBLE 0
16478 604 579 SUSCEPTIBLE 0
16479 84 984 SUSCEPTIBLE 0
16480 365 182 SUSCEPTIBLE 0
16481 949 317 INFECTED 1
16482 958 454 SUSCEPTIBLE 0
16483 371 123 SUSCEPTIBLE 0
16484 941 854 SUSCEPTIBLE 0
16485 497 103 INFECTED 1
16486 595 563 SUSCEPTIBLE 0
16487 545 266 SUSCEPTIBLE 0
16488 772 133 SUSCEPTIBLE 0
16489 535 391 SUSCEPTIBLE 0
16490 608 948 INFECTED 1
16491 52 743 SUSCEPTIBLE 0
16492 376 793 SUSCEPTIBLE 0
16493 737 907 SUSCEPTIBLE 0
16494 402 28 SUSCEPTIBLE 0
16495 406 887 SUSCEPTIBLE 0
16496 529 143 SUSCEPTIBLE 0
16497 947 353 SUSCEPTIBLE 0
16498 781 592 SUSCEPTIBLE 0
16499 891 548 INFECTED 1
16500 655 536 INFECTED 1
16501 423 7 SUSCEPTIBLE 0
16502 627 871 SUSCEPTIBLE 0
16503 629 857 SUSCEPTIBLE 0
16504 733 153 SUSCEPTIBLE 0
16505 923 43 SUSCEPTIBLE 0
16506 354 896 SUSCEPTIBLE 0
16507 809 595 INFECTED 1
16508 5 225 INFECTED 1
16509 244 233 SUSCEPTIBLE 0
16510 105 945 SUSCEPTIBLE 0
16511 255 228 SUSCEPTIBLE 0
16512 822 466 SUSCEPTIBLE 0
16513 228 385 SUSCEPTIBLE 0
16514 920 261 SUSCEPTIBLE 0
16515 865 957 SUSCEPTIBLE 0
16516 203 752 SUSCEPTIBLE 0
16517 842 471 SUSCEPTIBLE 0
16518 155 350 SUSCEPTIBLE 0
16519 578 204 SUSCEPTIBLE 0
16520 760 886 SUSCEPTIBLE 0
16521 838 763 INFECTED 1
16522 743 407 SUSCEPTIBLE 0
16523 288 860 INFECTED 1
16524 893 255 SUSCEPTIBLE 0
16525 173 848 SUSCEPTIBLE 0
16526 431 137 INFECTED 1
16527 873 740 INFECTED 1
16528 977 609 SUSCEPTIBLE 0
16529 92 989 INFECTED 1
16530 521 260 SUSCEPTIBLE 0
16531 652 496 INFECTED 1
16532 366 687 SUSCEPTIBLE 0
16533 536 395 SUSCEPTIBLE 0
16534 262 822 INFECTED 1
16535 23 615 INFECTED 1
16536 490 504 INFECTED 1
16537 236 995 INFECTED 1
16538 942 663 SUSCEPTIBLE 0
16539 620 962 SUSCEPTIBLE 0
16540 454 851 SUSCEPTIBLE 0
16541 691 6 INFECTED 1
16542 197 516 INFECTED 1
16543 213 750 INFECTED 1
16544 714 398 INFECTED 1
16545 582 788 SUSCEPTIBLE 0
16546 214 856 INFECTED 1
16547 342 83 INFECTED 1
16548 66 409 INFECTED 1
16549 492 393 SUSCEPTIBLE 0
16550 511 121 SUSCEPTIBLE 0
16551 51 74 INFECTED 1
16552 393 236 INFECTED 1
16553 25 312 SUSCEPTIBLE 0
16554 105 189 SUSCEPTIBLE 0
16555 796 699 SUSCEPTIBLE 0
16556 441 985 INFECTED 1
16557 357 489 INFECTED 1
16558 569 794 SUSCEPTIBLE 0
16559 645 995 SUSCEPTIBLE 0
16560 16 43 SUSCEPTIBLE 0
16561 253 882 SUSCEPTIBLE 0
16562 345 508 SUSCEPTIBLE 0
16563 892 926 INFECTED 1
16564 774 593 SUSCEPTIBLE 0
16565 450 437 INFECTED 1
16566 292 654 SUSCEPTIBLE 0
16567 249 297 SUSCEPTIBLE 0
16568 189 830 SUSCEPTIBLE 0
16569 533 992 SUSCEPTIBLE 0
16570 880 313 SUSCEPTIBLE 0
16571 956 461 SUSCEPTIBLE 0
16572 285 16 SUSCEPTIBLE 0
16573 453 298 INFECTED 1
16574 549 162 SUSCEPTIBLE 0
16575 636 9 SUSCEPTIBLE 0
16576 839 902 INFECTED 1
16577 123 12 SUSCEPTIBLE 0
16578 356 993 INFECTED 1
16579 451 222 SUSCEPTIBLE 0
16580 488 515 SUSCEPTIBLE 0
16581 788 343 SUSCEPTIBLE 0
16582 936 184 INFECTED 1
16583 573 350 INFECTED 1
16584 588 583 SUSCEPTIBLE 0
16585 838 909 INFECTED 1
16586 618 403 SUSCEPTIBLE 0
16587 501 438 SUSCEPTIBLE 0
16588 611 381 SUSCEPTIBLE 0
16589 696 237 SUSCEPTIBLE 0
16590 440 808 SUSCEPTIBLE 0
16591 880 272 INFECTED 1
