id x y status inf_cout
5849 608 543 SUSCEPTIBLE 0
5850 683 214 SUSCEPTIBLE 0
5851 737 521 SUSCEPTIBLE 0
5852 799 959 SUSCEPTIBLE 0
5853 355 429 SUSCEPTIBLE 0
5854 90 554 SUSCEPTIBLE 0
5855 704 265 INFECTED 1
5856 548 463 SUSCEPTIBLE 0
5857 8 378 INFECTED 1
5858 311 866 SUSCEPTIBLE 0
5859 107 741 SUSCEPTIBLE 0
5860 701 978 SUSCEPTIBLE 0
5861 408 152 SUSCEPTIBLE 0
5862 706 335 SUSCEPTIBLE 0
5863 319 345 INFECTED 1
5864 527 134 SUSCEPTIBLE 0
5865 232 125 SUSCEPTIBLE 0
5866 992 391 SUSCEPTIBLE 0
5867 851 35 INFECTED 1
5868 732 415 SUSCEPTIBLE 0
5869 567 657 SUSCEPTIBLE 0
5870 712 251 INFECTED 1
5871 315 418 SUSCEPTIBLE 0
5872 552 519 SUSCEPTIBLE 0
5873 645 44 SUSCEPTIBLE 0
5874 154 360 SUSCEPTIBLE 0
5875 114 902 INFECTED 1
5876 319 328 SUSCEPTIBLE 0
5877 705 504 SUSCEPTIBLE 0
5878 474 723 SUSCEPTIBLE 0
5879 142 507 INFECTED 1
5880 28 449 SUSCEPTIBLE 0
5881 213 965 SUSCEPTIBLE 0
5882 326 925 SUSCEPTIBLE 0
5883 548 372 SUSCEPTIBLE 0
5884 419 150 SUSCEPTIBLE 0
5885 373 791 INFECTED 1
5886 515 432 SUSCEPTIBLE 0
5887 658 708 SUSCEPTIBLE 0
5888 876 989 SUSCEPTIBLE 0
5889 955 547 SUSCEPTIBLE 0
5890 193 270 SUSCEPTIBLE 0
5891 361 603 INFECTED 1
5892 753 239 INFECTED 1
5893 32 169 SUSCEPTIBLE 0
5894 320 770 SUSCEPTIBLE 0
5895 198 715 INFECTED 1
5896 424 902 INFECTED 1
5897 450 62 INFECTED 1
5898 332 978 INFECTED 1
5899 582 151 INFECTED 1
5900 391 100 SUSCEPTIBLE 0
5901 988 597 SUSCEPTIBLE 0
5902 87 52 SUSCEPTIBLE 0
5903 767 394 SUSCEPTIBLE 0
5904 297 963 SUSCEPTIBLE 0
5905 26 828 SUSCEPTIBLE 0
5906 807 652 SUSCEPTIBLE 0
5907 523 683 SUSCEPTIBLE 0
5908 502 785 INFECTED 1
5909 102 184 INFECTED 1
5910 237 528 SUSCEPTIBLE 0
5911 922 554 INFECTED 1
5912 518 645 SUSCEPTIBLE 0
5913 194 673 SUSCEPTIBLE 0
5914 45 831 SUSCEPTIBLE 0
5915 234 433 SUSCEPTIBLE 0
5916 219 696 SUSCEPTIBLE 0
5917 881 468 SUSCEPTIBLE 0
5918 996 143 INFECTED 1
5919 416 915 SUSCEPTIBLE 0
5920 562 422 SUSCEPTIBLE 0
5921 96 978 INFECTED 1
5922 810 745 SUSCEPTIBLE 0
5923 179 351 SUSCEPTIBLE 0
5924 48 167 SUSCEPTIBLE 0
5925 354 826 SUSCEPTIBLE 0
5926 969 767 SUSCEPTIBLE 0
5927 683 8 SUSCEPTIBLE 0
5928 431 677 INFECTED 1
5929 656 637 SUSCEPTIBLE 0
5930 383 537 SUSCEPTIBLE 0
5931 888 170 SUSCEPTIBLE 0
5932 56 278 SUSCEPTIBLE 0
5933 105 791 SUSCEPTIBLE 0
5934 559 193 SUSCEPTIBLE 0
5935 919 659 INFECTED 1
5936 57 369 SUSCEPTIBLE 0
5937 7 424 SUSCEPTIBLE 0
5938 680 569 SUSCEPTIBLE 0
5939 458 791 SUSCEPTIBLE 0
5940 70 250 INFECTED 1
5941 760 846 SUSCEPTIBLE 0
5942 758 308 SUSCEPTIBLE 0
5943 687 930 SUSCEPTIBLE 0
5944 300 785 SUSCEPTIBLE 0
5945 928 796 SUSCEPTIBLE 0
5946 367 527 SUSCEPTIBLE 0
5947 39 843 SUSCEPTIBLE 0
5948 94 143 SUSCEPTIBLE 0
5949 989 849 SUSCEPTIBLE 0
5950 877 336 SUSCEPTIBLE 0
5951 267 615 SUSCEPTIBLE 0
5952 401 206 SUSCEPTIBLE 0
5953 4 168 SUSCEPTIBLE 0
5954 415 559 SUSCEPTIBLE 0
5955 403 133 SUSCEPTIBLE 0
5956 994 443 SUSCEPTIBLE 0
5957 12 125 SUSCEPTIBLE 0
5958 461 319 SUSCEPTIBLE 0
5959 934 203 INFECTED 1
5960 129 49 SUSCEPTIBLE 0
5961 217 46 SUSCEPTIBLE 0
5962 324 14 SUSCEPTIBLE 0
5963 147 807 SUSCEPTIBLE 0
5964 969 175 INFECTED 1
5965 300 20 INFECTED 1
5966 340 765 SUSCEPTIBLE 0
5967 969 663 SUSCEPTIBLE 0
5968 431 873 INFECTED 1
5969 638 49 SUSCEPTIBLE 0
5970 63 525 SUSCEPTIBLE 0
5971 52 76 SUSCEPTIBLE 0
5972 251 358 SUSCEPTIBLE 0
5973 378 596 INFECTED 1
5974 362 397 SUSCEPTIBLE 0
5975 779 919 INFECTED 1
5976 793 975 SUSCEPTIBLE 0
5977 25 18 SUSCEPTIBLE 0
5978 543 526 INFECTED 1
5979 602 248 SUSCEPTIBLE 0
5980 606 61 SUSCEPTIBLE 0
5981 376 593 INFECTED 1
5982 991 730 SUSCEPTIBLE 0
5983 369 98 INFECTED 1
5984 74 282 INFECTED 1
5985 300 149 SUSCEPTIBLE 0
5986 675 83 INFECTED 1
5987 331 934 INFECTED 1
5988 714 976 INFECTED 1
5989 570 658 INFECTED 1
5990 389 60 INFECTED 1
5991 158 756 SUSCEPTIBLE 0
5992 39 393 INFECTED 1
5993 542 678 INFECTED 1
5994 761 936 INFECTED 1
5995 590 69 SUSCEPTIBLE 0
5996 764 266 SUSCEPTIBLE 0
5997 925 385 SUSCEPTIBLE 0
5998 446 390 INFECTED 1
5999 147 871 SUSCEPTIBLE 0
6000 265 608 INFECTED 1
6001 6 21 SUSCEPTIBLE 0
6002 676 961 SUSCEPTIBLE 0
6003 749 485 SUSCEPTIBLE 0
6004 471 127 SUSCEPTIBLE 0
6005 513 905 INFECTED 1
6006 296 662 SUSCEPTIBLE 0
6007 535 840 SUSCEPTIBLE 0
6008 168 748 SUSCEPTIBLE 0
6009 488 792 SUSCEPTIBLE 0
6010 473 679 SUSCEPTIBLE 0
6011 883 163 SUSCEPTIBLE 0
6012 10 27 SUSCEPTIBLE 0
6013 651 622 SUSCEPTIBLE 0
6014 285 204 SUSCEPTIBLE 0
6015 763 895 SUSCEPTIBLE 0
6016 644 388 INFECTED 1
6017 899 925 INFECTED 1
6018 605 889 SUSCEPTIBLE 0
6019 54 774 SUSCEPTIBLE 0
6020 520 37 SUSCEPTIBLE 0
6021 659 227 SUSCEPTIBLE 0
6022 150 388 INFECTED 1
6023 3 545 INFECTED 1
6024 652 549 INFECTED 1
6025 475 957 SUSCEPTIBLE 0
6026 847 680 INFECTED 1
6027 174 293 SUSCEPTIBLE 0
6028 49 709 SUSCEPTIBLE 0
6029 655 864 SUSCEPTIBLE 0
6030 971 577 INFECTED 1
6031 841 163 SUSCEPTIBLE 0
6032 431 281 INFECTED 1
6033 239 129 SUSCEPTIBLE 0
6034 809 436 SUSCEPTIBLE 0
6035 449 394 SUSCEPTIBLE 0
6036 822 703 SUSCEPTIBLE 0
6037 287 19 SUSCEPTIBLE 0
6038 596 882 INFECTED 1
6039 46 15 SUSCEPTIBLE 0
6040 297 854 SUSCEPTIBLE 0
6041 702 249 INFECTED 1
6042 685 53 SUSCEPTIBLE 0
6043 166 333 SUSCEPTIBLE 0
6044 756 280 SUSCEPTIBLE 0
6045 299 473 SUSCEPTIBLE 0
6046 356 414 SUSCEPTIBLE 0
6047 148 579 SUSCEPTIBLE 0
6048 153 140 INFECTED 1
6049 389 763 SUSCEPTIBLE 0
6050 816 24 SUSCEPTIBLE 0
6051 357 720 SUSCEPTIBLE 0
6052 719 160 SUSCEPTIBLE 0
6053 353 338 INFECTED 1
6054 752 561 SUSCEPTIBLE 0
6055 141 586 INFECTED 1
6056 445 486 INFECTED 1
6057 250 957 SUSCEPTIBLE 0
6058 981 434 SUSCEPTIBLE 0
6059 155 461 INFECTED 1
6060 341 488 SUSCEPTIBLE 0
6061 826 683 SUSCEPTIBLE 0
6062 245 111 INFECTED 1
6063 698 983 SUSCEPTIBLE 0
6064 470 268 INFECTED 1
6065 944 203 SUSCEPTIBLE 0
6066 637 715 SUSCEPTIBLE 0
6067 896 596 INFECTED 1
6068 85 436 SUSCEPTIBLE 0
6069 838 493 SUSCEPTIBLE 0
6070 324 846 SUSCEPTIBLE 0
6071 831 26 SUSCEPTIBLE 0
6072 294 740 SUSCEPTIBLE 0
6073 662 407 SUSCEPTIBLE 0
6074 842 590 SUSCEPTIBLE 0
6075 905 635 SUSCEPTIBLE 0
6076 790 348 INFECTED 1
6077 560 987 SUSCEPTIBLE 0
6078 835 59 SUSCEPTIBLE 0
6079 85 950 SUSCEPTIBLE 0
6080 410 307 SUSCEPTIBLE 0
6081 433 943 INFECTED 1
6082 535 905 SUSCEPTIBLE 0
6083 260 712 INFECTED 1
6084 779 648 INFECTED 1
6085 637 833 SUSCEPTIBLE 0
6086 892 291 INFECTED 1
6087 960 704 SUSCEPTIBLE 0
6088 12 417 SUSCEPTIBLE 0
6089 361 820 SUSCEPTIBLE 0
6090 445 739 INFECTED 1
6091 171 85 SUSCEPTIBLE 0
6092 733 877 SUSCEPTIBLE 0
6093 430 394 SUSCEPTIBLE 0
6094 404 860 INFECTED 1
6095 566 99 SUSCEPTIBLE 0
6096 235 183 SUSCEPTIBLE 0
6097 722 467 SUSCEPTIBLE 0
6098 925 146 INFECTED 1
6099 231 507 INFECTED 1
6100 104 217 SUSCEPTIBLE 0
6101 612 58 SUSCEPTIBLE 0
6102 637 879 SUSCEPTIBLE 0
6103 698 839 INFECTED 1
6104 741 527 SUSCEPTIBLE 0
6105 713 901 SUSCEPTIBLE 0
6106 766 102 SUSCEPTIBLE 0
6107 610 942 SUSCEPTIBLE 0
6108 879 895 INFECTED 1
6109 672 827 SUSCEPTIBLE 0
6110 426 49 SUSCEPTIBLE 0
6111 607 18 INFECTED 1
6112 265 747 SUSCEPTIBLE 0
6113 368 43 INFECTED 1
6114 146 513 SUSCEPTIBLE 0
6115 175 974 SUSCEPTIBLE 0
6116 589 159 SUSCEPTIBLE 0
6117 705 932 INFECTED 1
6118 981 527 INFECTED 1
6119 265 193 INFECTED 1
6120 660 350 SUSCEPTIBLE 0
6121 393 4 INFECTED 1
6122 236 456 SUSCEPTIBLE 0
6123 150 643 INFECTED 1
6124 521 172 SUSCEPTIBLE 0
6125 105 734 SUSCEPTIBLE 0
6126 262 494 SUSCEPTIBLE 0
6127 688 212 INFECTED 1
6128 562 162 INFECTED 1
6129 884 700 SUSCEPTIBLE 0
6130 157 387 SUSCEPTIBLE 0
6131 749 439 SUSCEPTIBLE 0
6132 611 490 SUSCEPTIBLE 0
6133 225 735 SUSCEPTIBLE 0
6134 949 357 SUSCEPTIBLE 0
6135 289 386 SUSCEPTIBLE 0
6136 267 522 INFECTED 1
6137 223 618 INFECTED 1
6138 6 528 SUSCEPTIBLE 0
6139 686 176 SUSCEPTIBLE 0
6140 385 683 SUSCEPTIBLE 0
6141 419 695 SUSCEPTIBLE 0
6142 772 707 INFECTED 1
6143 813 870 INFECTED 1
6144 113 317 SUSCEPTIBLE 0
6145 935 228 SUSCEPTIBLE 0
6146 475 282 SUSCEPTIBLE 0
6147 177 880 SUSCEPTIBLE 0
6148 564 634 SUSCEPTIBLE 0
6149 331 428 SUSCEPTIBLE 0
6150 854 956 INFECTED 1
6151 827 236 INFECTED 1
6152 553 422 SUSCEPTIBLE 0
6153 651 870 SUSCEPTIBLE 0
6154 872 285 SUSCEPTIBLE 0
6155 167 908 SUSCEPTIBLE 0
6156 544 224 INFECTED 1
6157 371 665 SUSCEPTIBLE 0
6158 622 21 SUSCEPTIBLE 0
6159 975 802 SUSCEPTIBLE 0
6160 944 545 INFECTED 1
6161 135 608 SUSCEPTIBLE 0
6162 893 171 SUSCEPTIBLE 0
6163 80 110 SUSCEPTIBLE 0
6164 334 385 SUSCEPTIBLE 0
6165 769 792 SUSCEPTIBLE 0
6166 532 704 SUSCEPTIBLE 0
6167 227 111 INFECTED 1
6168 656 216 INFECTED 1
6169 824 648 SUSCEPTIBLE 0
6170 819 16 SUSCEPTIBLE 0
6171 844 449 SUSCEPTIBLE 0
6172 554 339 SUSCEPTIBLE 0
6173 850 694 SUSCEPTIBLE 0
6174 119 717 SUSCEPTIBLE 0
6175 828 371 SUSCEPTIBLE 0
6176 587 724 INFECTED 1
6177 373 671 SUSCEPTIBLE 0
6178 406 507 INFECTED 1
6179 676 932 SUSCEPTIBLE 0
6180 990 192 INFECTED 1
6181 606 429 INFECTED 1
6182 865 839 SUSCEPTIBLE 0
6183 211 309 SUSCEPTIBLE 0
6184 752 52 SUSCEPTIBLE 0
6185 723 938 INFECTED 1
6186 166 290 SUSCEPTIBLE 0
6187 224 969 SUSCEPTIBLE 0
6188 163 504 SUSCEPTIBLE 0
6189 653 722 INFECTED 1
6190 562 5 SUSCEPTIBLE 0
6191 33 551 SUSCEPTIBLE 0
6192 603 660 SUSCEPTIBLE 0
6193 319 670 INFECTED 1
6194 679 279 SUSCEPTIBLE 0
6195 250 558 SUSCEPTIBLE 0
6196 781 334 SUSCEPTIBLE 0
6197 776 553 INFECTED 1
6198 558 608 INFECTED 1
6199 878 562 SUSCEPTIBLE 0
6200 941 726 INFECTED 1
6201 116 427 SUSCEPTIBLE 0
6202 425 512 INFECTED 1
6203 789 695 SUSCEPTIBLE 0
6204 31 147 INFECTED 1
6205 700 120 SUSCEPTIBLE 0
6206 447 417 SUSCEPTIBLE 0
6207 698 384 INFECTED 1
6208 830 778 SUSCEPTIBLE 0
6209 924 88 SUSCEPTIBLE 0
6210 600 882 SUSCEPTIBLE 0
6211 578 553 INFECTED 1
6212 420 846 SUSCEPTIBLE 0
6213 686 440 SUSCEPTIBLE 0
6214 857 388 SUSCEPTIBLE 0
6215 773 709 INFECTED 1
6216 207 258 SUSCEPTIBLE 0
6217 346 15 SUSCEPTIBLE 0
6218 616 229 SUSCEPTIBLE 0
6219 501 896 SUSCEPTIBLE 0
6220 462 379 INFECTED 1
6221 819 862 SUSCEPTIBLE 0
6222 251 464 SUSCEPTIBLE 0
6223 175 29 INFECTED 1
6224 287 338 SUSCEPTIBLE 0
6225 72 717 INFECTED 1
6226 665 515 SUSCEPTIBLE 0
6227 412 127 INFECTED 1
6228 226 571 INFECTED 1
6229 153 28 INFECTED 1
6230 211 273 INFECTED 1
6231 21 934 INFECTED 1
6232 991 4 SUSCEPTIBLE 0
6233 440 682 SUSCEPTIBLE 0
6234 198 75 INFECTED 1
6235 920 519 INFECTED 1
6236 809 666 INFECTED 1
6237 413 231 SUSCEPTIBLE 0
6238 224 673 SUSCEPTIBLE 0
6239 608 500 SUSCEPTIBLE 0
6240 223 217 SUSCEPTIBLE 0
6241 618 856 SUSCEPTIBLE 0
6242 650 200 SUSCEPTIBLE 0
6243 719 788 INFECTED 1
6244 174 788 SUSCEPTIBLE 0
6245 20 736 INFECTED 1
6246 410 663 SUSCEPTIBLE 0
6247 883 482 SUSCEPTIBLE 0
6248 700 443 SUSCEPTIBLE 0
6249 19 697 INFECTED 1
6250 897 439 SUSCEPTIBLE 0
6251 228 399 INFECTED 1
6252 906 517 INFECTED 1
6253 255 81 SUSCEPTIBLE 0
6254 744 818 SUSCEPTIBLE 0
6255 301 463 SUSCEPTIBLE 0
6256 626 383 INFECTED 1
6257 81 334 SUSCEPTIBLE 0
6258 773 995 SUSCEPTIBLE 0
6259 114 622 SUSCEPTIBLE 0
6260 140 273 SUSCEPTIBLE 0
6261 354 994 SUSCEPTIBLE 0
6262 813 341 SUSCEPTIBLE 0
6263 805 777 SUSCEPTIBLE 0
6264 879 315 INFECTED 1
6265 649 550 INFECTED 1
6266 265 695 SUSCEPTIBLE 0
6267 318 146 INFECTED 1
6268 138 224 INFECTED 1
6269 219 229 SUSCEPTIBLE 0
6270 571 632 SUSCEPTIBLE 0
6271 129 424 INFECTED 1
6272 740 762 SUSCEPTIBLE 0
6273 33 68 SUSCEPTIBLE 0
6274 483 273 SUSCEPTIBLE 0
6275 419 672 INFECTED 1
6276 615 710 SUSCEPTIBLE 0
6277 658 517 SUSCEPTIBLE 0
6278 868 894 SUSCEPTIBLE 0
6279 319 292 SUSCEPTIBLE 0
6280 774 135 SUSCEPTIBLE 0
6281 204 578 INFECTED 1
6282 852 378 SUSCEPTIBLE 0
6283 52 626 SUSCEPTIBLE 0
6284 56 37 SUSCEPTIBLE 0
6285 554 966 SUSCEPTIBLE 0
6286 861 990 SUSCEPTIBLE 0
6287 3 868 SUSCEPTIBLE 0
6288 5 6 SUSCEPTIBLE 0
6289 304 847 SUSCEPTIBLE 0
6290 227 261 INFECTED 1
6291 887 416 SUSCEPTIBLE 0
6292 173 763 SUSCEPTIBLE 0
6293 730 43 SUSCEPTIBLE 0
6294 752 731 INFECTED 1
6295 320 611 INFECTED 1
6296 337 556 SUSCEPTIBLE 0
6297 405 25 SUSCEPTIBLE 0
6298 286 384 INFECTED 1
6299 801 171 SUSCEPTIBLE 0
6300 653 653 SUSCEPTIBLE 0
6301 696 12 SUSCEPTIBLE 0
6302 462 629 SUSCEPTIBLE 0
6303 959 178 INFECTED 1
6304 453 517 SUSCEPTIBLE 0
6305 542 456 SUSCEPTIBLE 0
6306 841 715 SUSCEPTIBLE 0
6307 606 717 SUSCEPTIBLE 0
6308 372 196 SUSCEPTIBLE 0
6309 926 780 INFECTED 1
6310 129 320 SUSCEPTIBLE 0
6311 498 719 SUSCEPTIBLE 0
6312 237 764 SUSCEPTIBLE 0
6313 939 896 INFECTED 1
6314 613 209 INFECTED 1
6315 645 637 INFECTED 1
6316 553 564 SUSCEPTIBLE 0
6317 345 919 INFECTED 1
6318 240 763 INFECTED 1
6319 483 109 SUSCEPTIBLE 0
6320 592 378 SUSCEPTIBLE 0
6321 275 705 SUSCEPTIBLE 0
6322 914 616 SUSCEPTIBLE 0
6323 972 746 INFECTED 1
6324 30 542 SUSCEPTIBLE 0
6325 182 316 SUSCEPTIBLE 0
6326 80 572 INFECTED 1
6327 401 728 SUSCEPTIBLE 0
6328 107 99 SUSCEPTIBLE 0
6329 805 0 INFECTED 1
6330 335 974 SUSCEPTIBLE 0
6331 440 19 INFECTED 1
6332 280 0 SUSCEPTIBLE 0
6333 35 853 INFECTED 1
6334 146 485 INFECTED 1
6335 932 277 INFECTED 1
6336 377 226 SUSCEPTIBLE 0
6337 226 288 INFECTED 1
6338 264 343 SUSCEPTIBLE 0
6339 81 861 SUSCEPTIBLE 0
6340 580 460 SUSCEPTIBLE 0
6341 314 866 SUSCEPTIBLE 0
6342 71 287 INFECTED 1
6343 284 706 SUSCEPTIBLE 0
6344 932 622 INFECTED 1
6345 911 186 SUSCEPTIBLE 0
6346 248 746 SUSCEPTIBLE 0
6347 328 494 SUSCEPTIBLE 0
6348 954 672 INFECTED 1
6349 539 414 SUSCEPTIBLE 0
6350 421 614 SUSCEPTIBLE 0
6351 321 96 SUSCEPTIBLE 0
6352 718 930 SUSCEPTIBLE 0
6353 835 727 INFECTED 1
6354 193 844 SUSCEPTIBLE 0
6355 339 543 SUSCEPTIBLE 0
6356 216 831 INFECTED 1
6357 247 889 SUSCEPTIBLE 0
6358 504 137 SUSCEPTIBLE 0
6359 233 179 SUSCEPTIBLE 0
6360 828 805 SUSCEPTIBLE 0
6361 533 547 SUSCEPTIBLE 0
6362 392 602 SUSCEPTIBLE 0
6363 146 555 INFECTED 1
6364 388 904 INFECTED 1
6365 795 361 SUSCEPTIBLE 0
6366 498 553 SUSCEPTIBLE 0
6367 451 82 SUSCEPTIBLE 0
6368 888 706 SUSCEPTIBLE 0
6369 254 851 SUSCEPTIBLE 0
6370 454 275 SUSCEPTIBLE 0
6371 549 718 SUSCEPTIBLE 0
6372 624 958 INFECTED 1
6373 320 752 SUSCEPTIBLE 0
6374 306 4 SUSCEPTIBLE 0
6375 87 674 SUSCEPTIBLE 0
6376 101 858 SUSCEPTIBLE 0
6377 710 143 SUSCEPTIBLE 0
6378 137 975 SUSCEPTIBLE 0
6379 413 168 SUSCEPTIBLE 0
6380 127 355 SUSCEPTIBLE 0
6381 109 55 SUSCEPTIBLE 0
6382 59 693 SUSCEPTIBLE 0
6383 87 805 SUSCEPTIBLE 0
6384 664 833 INFECTED 1
6385 976 422 INFECTED 1
6386 117 463 INFECTED 1
6387 350 863 INFECTED 1
6388 220 902 INFECTED 1
6389 957 784 SUSCEPTIBLE 0
6390 197 231 SUSCEPTIBLE 0
6391 38 318 INFECTED 1
6392 152 892 SUSCEPTIBLE 0
6393 315 213 INFECTED 1
6394 676 918 INFECTED 1
6395 783 689 SUSCEPTIBLE 0
6396 592 23 SUSCEPTIBLE 0
6397 808 390 SUSCEPTIBLE 0
6398 622 46 SUSCEPTIBLE 0
6399 83 640 INFECTED 1
6400 533 36 SUSCEPTIBLE 0
6401 968 482 INFECTED 1
6402 402 121 INFECTED 1
6403 810 334 INFECTED 1
6404 358 835 SUSCEPTIBLE 0
6405 944 837 SUSCEPTIBLE 0
6406 883 59 INFECTED 1
6407 699 186 INFECTED 1
6408 940 724 INFECTED 1
6409 925 678 SUSCEPTIBLE 0
6410 799 667 SUSCEPTIBLE 0
6411 720 17 INFECTED 1
6412 571 565 SUSCEPTIBLE 0
6413 403 732 SUSCEPTIBLE 0
6414 791 189 SUSCEPTIBLE 0
6415 375 334 INFECTED 1
6416 777 839 SUSCEPTIBLE 0
6417 518 939 INFECTED 1
6418 607 141 INFECTED 1
6419 159 539 SUSCEPTIBLE 0
6420 823 248 INFECTED 1
6421 699 771 INFECTED 1
6422 960 83 INFECTED 1
6423 417 21 SUSCEPTIBLE 0
6424 860 473 SUSCEPTIBLE 0
6425 413 807 SUSCEPTIBLE 0
6426 667 503 SUSCEPTIBLE 0
6427 43 633 INFECTED 1
6428 600 244 INFECTED 1
6429 734 922 INFECTED 1
6430 7 651 INFECTED 1
6431 672 997 SUSCEPTIBLE 0
6432 471 114 SUSCEPTIBLE 0
6433 921 766 SUSCEPTIBLE 0
6434 270 413 INFECTED 1
6435 765 132 SUSCEPTIBLE 0
6436 376 870 SUSCEPTIBLE 0
6437 794 617 SUSCEPTIBLE 0
6438 987 715 SUSCEPTIBLE 0
6439 432 721 INFECTED 1
6440 554 981 SUSCEPTIBLE 0
6441 468 416 SUSCEPTIBLE 0
6442 548 640 SUSCEPTIBLE 0
6443 772 828 SUSCEPTIBLE 0
6444 419 788 SUSCEPTIBLE 0
6445 125 944 SUSCEPTIBLE 0
6446 379 117 SUSCEPTIBLE 0
6447 558 844 INFECTED 1
6448 545 225 SUSCEPTIBLE 0
6449 641 532 INFECTED 1
6450 173 681 SUSCEPTIBLE 0
6451 230 625 SUSCEPTIBLE 0
6452 133 950 SUSCEPTIBLE 0
6453 614 473 INFECTED 1
6454 309 23 SUSCEPTIBLE 0
6455 586 958 SUSCEPTIBLE 0
6456 184 447 SUSCEPTIBLE 0
6457 979 57 INFECTED 1
6458 458 678 INFECTED 1
6459 305 506 SUSCEPTIBLE 0
6460 176 77 INFECTED 1
6461 550 227 INFECTED 1
6462 969 746 INFECTED 1
6463 706 585 SUSCEPTIBLE 0
6464 33 993 INFECTED 1
6465 51 890 SUSCEPTIBLE 0
6466 569 577 SUSCEPTIBLE 0
6467 84 411 SUSCEPTIBLE 0
6468 488 168 SUSCEPTIBLE 0
6469 115 712 SUSCEPTIBLE 0
6470 459 503 SUSCEPTIBLE 0
6471 807 769 SUSCEPTIBLE 0
6472 482 213 SUSCEPTIBLE 0
6473 104 613 SUSCEPTIBLE 0
6474 191 117 SUSCEPTIBLE 0
6475 529 20 SUSCEPTIBLE 0
6476 906 183 SUSCEPTIBLE 0
6477 895 832 SUSCEPTIBLE 0
6478 55 187 INFECTED 1
6479 675 18 INFECTED 1
6480 949 151 INFECTED 1
6481 764 610 SUSCEPTIBLE 0
6482 728 152 SUSCEPTIBLE 0
6483 890 362 SUSCEPTIBLE 0
6484 545 490 SUSCEPTIBLE 0
6485 42 85 INFECTED 1
6486 990 475 INFECTED 1
6487 493 538 INFECTED 1
6488 689 672 SUSCEPTIBLE 0
6489 284 819 SUSCEPTIBLE 0
6490 971 236 INFECTED 1
6491 598 703 SUSCEPTIBLE 0
6492 195 639 SUSCEPTIBLE 0
6493 443 538 INFECTED 1
6494 15 170 SUSCEPTIBLE 0
6495 428 800 INFECTED 1
6496 474 44 SUSCEPTIBLE 0
6497 863 858 INFECTED 1
6498 813 917 SUSCEPTIBLE 0
6499 621 238 SUSCEPTIBLE 0
6500 596 298 INFECTED 1
6501 837 983 SUSCEPTIBLE 0
6502 872 733 SUSCEPTIBLE 0
6503 253 907 SUSCEPTIBLE 0
6504 671 868 SUSCEPTIBLE 0
6505 446 851 SUSCEPTIBLE 0
6506 488 666 INFECTED 1
6507 623 387 SUSCEPTIBLE 0
6508 685 576 SUSCEPTIBLE 0
6509 560 612 INFECTED 1
6510 65 332 SUSCEPTIBLE 0
6511 240 31 SUSCEPTIBLE 0
6512 899 409 SUSCEPTIBLE 0
6513 979 414 INFECTED 1
6514 800 438 INFECTED 1
6515 825 383 SUSCEPTIBLE 0
6516 679 782 SUSCEPTIBLE 0
6517 396 288 INFECTED 1
6518 620 286 SUSCEPTIBLE 0
6519 317 266 SUSCEPTIBLE 0
6520 394 815 SUSCEPTIBLE 0
6521 948 767 INFECTED 1
6522 206 580 SUSCEPTIBLE 0
6523 683 258 SUSCEPTIBLE 0
6524 760 456 SUSCEPTIBLE 0
6525 463 435 SUSCEPTIBLE 0
6526 721 556 SUSCEPTIBLE 0
6527 541 32 INFECTED 1
6528 566 416 SUSCEPTIBLE 0
6529 184 592 INFECTED 1
6530 173 160 INFECTED 1
6531 137 563 SUSCEPTIBLE 0
6532 20 262 SUSCEPTIBLE 0
6533 416 549 INFECTED 1
6534 106 826 INFECTED 1
6535 577 310 INFECTED 1
6536 445 331 SUSCEPTIBLE 0
6537 923 645 INFECTED 1
6538 524 602 SUSCEPTIBLE 0
6539 166 613 SUSCEPTIBLE 0
6540 594 771 SUSCEPTIBLE 0
6541 321 552 SUSCEPTIBLE 0
6542 98 201 SUSCEPTIBLE 0
6543 511 814 SUSCEPTIBLE 0
6544 865 918 SUSCEPTIBLE 0
6545 564 48 INFECTED 1
6546 369 0 SUSCEPTIBLE 0
6547 332 187 SUSCEPTIBLE 0
6548 958 705 INFECTED 1
6549 976 524 SUSCEPTIBLE 0
6550 725 659 INFECTED 1
6551 193 292 SUSCEPTIBLE 0
6552 929 659 SUSCEPTIBLE 0
6553 707 893 INFECTED 1
6554 612 211 SUSCEPTIBLE 0
6555 398 646 SUSCEPTIBLE 0
6556 71 528 SUSCEPTIBLE 0
6557 771 941 SUSCEPTIBLE 0
6558 320 594 SUSCEPTIBLE 0
6559 605 807 SUSCEPTIBLE 0
6560 467 579 INFECTED 1
6561 193 491 INFECTED 1
6562 703 177 INFECTED 1
6563 823 61 INFECTED 1
6564 309 693 INFECTED 1
6565 636 505 INFECTED 1
6566 819 472 SUSCEPTIBLE 0
6567 998 202 INFECTED 1
6568 500 150 INFECTED 1
6569 642 206 SUSCEPTIBLE 0
6570 102 127 INFECTED 1
6571 188 503 SUSCEPTIBLE 0
6572 915 922 SUSCEPTIBLE 0
6573 429 596 INFECTED 1
6574 788 138 SUSCEPTIBLE 0
6575 340 75 INFECTED 1
6576 943 209 INFECTED 1
6577 416 629 SUSCEPTIBLE 0
6578 756 257 INFECTED 1
6579 760 424 SUSCEPTIBLE 0
6580 348 179 SUSCEPTIBLE 0
6581 495 896 SUSCEPTIBLE 0
